 580  -1.58  -7.10 16.93 -0.01  0.24
 581  -1.58  -8.79 18.00  0.75  0.28
 582  -1.46 -18.33 15.31  0.75      a
 583  -1.45  11.61 17.49  1.19 -0.03
 584  -1.44 -18.24 15.04  0.91  1.10
 585  -1.42  -5.48 16.78  0.18 -0.24
 586  -1.40  -4.69 16.66  1.01  0.26
 587  -1.31  -8.41 17.22  0.98  0.29
 588  -1.29 -17.34 17.52  0.84  0.39
 589  -1.25 -53.68 18.01  0.07      a
 590  -1.23 -40.29 15.78  1.11      a
 591  -1.21  -1.39 17.10  0.97 -0.05
 592  -1.18  -2.20 17.62  1.14  0.02
 593  -1.18   1.16 17.99  0.91 -0.01
 594  -1.18 -20.16 17.91  0.92  0.17
 595  -1.16  -2.68 18.04  0.87 -0.32
 596  -1.16  -9.97 16.54  0.02 -0.36
 597  -1.16   7.15 17.95  0.97  0.02
 598  -1.12  -4.72 18.05  0.68  0.42
 599  -1.08  -2.05 16.67  1.05  0.31
 600  -1.08   6.91 17.57  1.07 -0.07
 601  -1.05 -18.78 17.46  0.68      a
 602  -1.04  -5.91 17.60  0.93  0.00
 603  -1.04 -34.66 14.18  1.22      a
 604  -1.03 -18.68 17.34  0.75  0.49
 605  -0.98   1.39 16.08  0.44 -0.03
 606  -0.97  13.65 14.57  1.21  1.04
 607  -0.95  -2.09 17.49  0.93 -0.01
 608  -0.91  -2.67 17.70  1.17 -0.04
 609  -0.89  -3.18 15.04  0.98  0.56
 610  -0.84  -3.40 16.11  1.02  0.31
 611  -0.84 -12.91 15.59  0.95  0.80
 612  -0.77  -0.57 17.45  0.32 -0.16
 613  -0.76 -23.88 15.07  1.15      a
 614  -0.74 -39.18 17.60  1.13      a
 615  -0.72  13.29 15.42  1.25  0.69
 616  -0.68 -40.44 17.73  0.11      a
 617  -0.67   2.53 16.29  0.61 -0.14
 618  -0.62  -9.07 16.22  1.00  0.51
 619  -0.57  -2.02 17.64  0.39 -1.35
 620  -0.57 -12.04 17.87  0.74  0.17
 621  -0.50  -2.98 17.65  0.91  0.26
 622  -0.50  12.21 15.69  1.28  0.39
 623  -0.49 -49.84 13.72  1.38      a
 624  -0.48  -7.62 18.07  0.99 -0.05
 625  -0.47   0.15 17.96  0.78  0.18
 626  -0.46  -0.19 17.75  0.95 -0.18
 627  -0.46   5.96 14.91  1.03  0.55
 628  -0.45 -19.30 17.03 -0.22      a
 629  -0.44 -19.20 16.87 -0.23 -0.75
 630  -0.43  -0.31 18.03  1.21 -0.20
 631  -0.43  -4.27 17.15 -0.11 -0.95
 632  -0.40  -3.86 17.85  0.97 -0.07
 633  -0.40   3.31 17.81  0.95  0.06
 634  -0.39  -7.00 17.37  0.92  0.26
 635  -0.39 -12.15 17.11  0.99  0.21
 636  -0.38   2.64 16.15  0.29 -0.14
 637  -0.37  -0.96 17.58  1.14 -0.22
 638  -0.36  -9.55 16.44  0.99  0.31
 639  -0.33  -2.76 17.12  0.20 -1.05
 640  -0.29 -15.60 15.55  0.96  0.64
 641  -0.27   2.28 17.69  0.96  0.23
 642  -0.25  -1.64 17.77  0.65 -0.18
 643  -0.24 -50.92 17.59  1.11      a
 644  -0.22  -1.91 17.59  1.17 -0.78
 645  -0.18 -12.11 17.40 -0.15 -0.97
 646  -0.15  -1.36 14.74  1.13  0.61
 647  -0.14  -3.23 17.66  0.82 -0.12
 648  -0.13  -2.51 13.65  1.21  1.75
 649  -0.09  -7.27 17.09  0.95  0.51
 650  -0.08 -50.64 15.73  1.17      a
 651  -0.04  -1.73 16.95  0.77 -0.09
 652  -0.03 -33.33 16.40  0.33      a
 653   0.00   0.00 16.44  0.26 -1.82
 654   0.07  -1.86 17.08  0.80  0.03
 655   0.08 -26.30 16.60  1.11      a
 656   0.09 -18.81 15.42  0.70      a
 657   0.10 -18.72 15.22  0.92  1.03
 658   0.13   2.31 18.08  0.94 -0.04
 659   0.15  -4.23 17.92  0.91 -0.06
 660   0.16  -0.36 17.46  0.94 -0.09
 661   0.16   3.53 17.21  1.03 -0.03
 662   0.18 -28.95 15.89  0.50      a
 663   0.19  -1.18 17.69  0.77 -0.06
 664   0.19  -2.29 17.75  0.80  0.10
 665   0.19  -5.86 17.99  0.88  0.01
 666   0.20   0.85 17.02  0.86  0.22
 667   0.20  -5.00 16.62  0.96  0.19
 668   0.25  -1.75 16.83  0.12 -0.37
 669   0.26   1.01 17.67  0.82  0.21
 670   0.30 -37.01 15.66  1.11      a
 671   0.31  -4.06 17.88  0.70  0.13
 672   0.31   2.18 17.62  1.04 -0.05
 673   0.32 -29.51 17.96  1.08      a
 674   0.33   5.54 16.74  1.02  0.06
 675   0.34  -4.65 17.13  1.01  0.10
 676   0.37  -2.70 17.80  0.36 -0.34
 677   0.40   0.65 17.91  0.88 -0.12
 678   0.42  -1.50 17.48  0.95 -0.10
 679   0.42  15.76 17.00  1.22  0.26
 680   0.44  -0.26 18.00  0.97 -0.09
 681   0.44  -9.82 17.48  1.00  0.32
 682   0.46   1.66 17.55  0.96 -0.09
 683   0.46 -16.71 12.90  1.24  2.53
 684   0.49  -6.86 17.06  0.94  0.38
 685   0.56  -4.91 17.28  0.94  0.17
 686   0.57   3.14 17.57  0.97 -0.01
 687   0.60   3.77 17.72  0.12 -1.54
 688   0.60  -5.11 17.60  0.82  0.35
 689   0.61   8.42 17.66  1.01  0.01
 690   0.63  -6.99 17.54  0.94  0.36
 691   0.64  -2.03 16.67  0.23 -0.95
 692   0.66   0.01 17.91  0.85 -0.37
 693   0.66 -15.91 17.80  1.17  0.17
 694   0.67 -11.60 15.83  0.76  0.31
 695   0.70  -1.98 15.45  1.31  0.30
 696   0.70  -5.68 15.89  0.31  0.16
 697   0.72  -1.77 15.41  1.02  0.58
 698   0.72   4.16 15.50  1.04  0.53
 699   0.75  -2.06 15.48  0.11  0.83
 700   0.78  -6.00 17.88  0.17      b
 701   0.80   6.41 16.39  1.07  0.24
 702   0.81  -6.15 15.84  0.98  0.45
 703   0.81  -8.12 17.80  0.19 -1.12
 704   0.82  -0.42 17.94  0.85 -0.09
 705   0.86 -52.57 16.19  1.14      a
 706   0.93  -1.36 16.20  0.23 -0.21
 707   0.97   9.82 16.10  0.82 -0.32
 708   1.01  -2.68 17.22  0.81 -0.11
 709   1.03   9.17 17.30  0.00 -1.37
 710   1.05  -3.20 18.06  0.82  0.32
 711   1.05  -3.36 16.26  0.27 -0.09
 712   1.07  -0.86 16.23  0.83 -0.08
 713   1.07  -1.60 18.00  0.64  0.16
 714   1.10  -0.62 17.31  0.78  0.13
 715   1.10  -3.59 16.48  0.96  0.27
 716   1.10   1.32 16.24  0.36 -0.16
 717   1.13  -7.10 17.87  0.90  0.32
 718   1.14   0.68 17.89  0.91  0.07
 719   1.25  -0.85 16.75  0.87  0.16
 720   1.25 -10.85 15.65  1.00  0.57
 721   1.27  -8.95 16.50  1.01  0.54
 722   1.28   7.16 16.13  0.45 -0.27
 723   1.32   0.89 17.99  0.93  0.05
 724   1.41  -1.22 16.29  0.20 -0.25
 725   1.44   7.17 17.79  1.03 -0.07
 726   1.47  -3.61 17.17 -0.11 -1.08
 727   1.48   3.33 16.16  0.26 -0.09
 728   1.48   6.17 15.78  0.99  0.44
 729   1.48   8.41 15.96  0.47  0.01
 730   1.51   7.64 16.09  0.43 -0.13
 731   1.52  -8.13 18.05  0.90  0.10
 732   1.53  14.25 17.91  1.26  0.10
 733   1.54  -0.14 15.02  0.85  0.53
 734   1.54 -36.13 16.77  1.14      a
 735   1.63   0.25 17.70  1.04 -0.05
 736   1.64   3.97 17.92  0.84 -0.00
 737   1.66 -31.13 15.97  0.54      a
 738   1.67   5.30 16.20  0.73  0.53
 739   1.77 -17.65 17.76  1.17      b
 740   1.77 -17.74 18.09  0.65      b
 741   1.77 -19.24 16.23  0.02      a
 742   1.78 -13.91 17.50  0.95  0.53
 743   1.78 -19.15 16.00  0.15  0.33
 744   1.83  -8.34 17.02  0.93  0.24
 745   1.84  -0.45 16.91  0.91  0.06
 746   1.87   0.54 17.79  0.99 -0.08
 747   1.90   0.10 15.25  0.30  0.10
 748   1.94  -2.55 16.67  1.07  0.21
 749   1.95  -2.98 17.90  0.93 -0.40
 750   1.95   2.64 16.18  0.37 -0.15
 751   1.99 -33.79 17.29  1.11      a
 752   2.03  -5.14 17.33  0.82 -0.03
 753   2.08  -2.23 13.41  1.14  1.86
 754   2.08 -34.15 17.29  1.13      a
 755   2.09  -1.01 16.77  0.87  0.11
 756   2.11  -9.85 15.62  1.01  0.74
 757   2.13   3.61 17.16  1.08 -0.20
 758   2.15  12.17 15.79  1.39  0.28
 759   2.22   6.24 15.69  1.08  0.51
 760   2.30 -27.86 17.28  1.10      a
 761   2.30 -33.19 17.13  1.14      a
 762   2.38  -5.45 17.51  1.02  0.00
 763   2.38 -13.55 16.04  0.96  0.92
 764   2.41  -3.07 16.44  0.99  0.22
 765   2.42   6.09 16.37  0.21 -0.35
 766   2.51   3.70 17.84  0.94      b
 767   2.53   3.60 16.72  1.02 -0.06
 768   2.53   7.38 17.48  1.05  0.03
 769   2.64  -3.18 17.97  0.93 -0.23
 770   2.64  11.85 17.38  1.18  0.18
 771   2.66  -5.92 17.58  0.92  0.31
 772   2.69   2.37 15.47  1.01  0.58
 773   2.71 -12.34 15.81  0.97  0.86
 774   2.77 -13.68 16.02  0.96  0.93
 775   2.79  -1.19 16.79  0.08 -0.83
 776   2.81 -10.39 17.71  0.95  0.55
 777   2.83  -0.25 16.67  0.95  0.17
 778   2.84 -13.89 17.60  0.92  0.34
 779   2.86  -1.95 16.72  1.05  0.17
 780   2.90   1.31 16.23  0.31 -0.12
 781   2.90   2.49 17.95  1.04 -0.05
 782   2.93  -2.87 15.78  1.01  0.38
 783   2.94   6.69 17.58  1.04  0.04
 784   2.97 -13.43 16.17  0.66 -0.17
 785   3.02  -0.38 16.97  1.01  0.01
 786   3.05  -6.17 17.83  0.96  0.25
 787   3.07   1.56 16.91  0.89  0.27
 788   3.07  -3.17 17.63  0.69  0.29
 789   3.08  -3.05 16.75  0.95  0.23
 790   3.08 -13.42 17.13  0.76  0.94
 791   3.12  -4.41 16.03  0.60  0.19
 792   3.21  -1.63 15.38  0.89  0.27
 793   3.21   3.65 16.08  0.41 -0.08
 794   3.22   1.73 17.37  0.83  0.01
 795   3.22 -41.39 13.08  1.52      a
 796   3.23  17.93 18.07  1.11 -0.67
 797   3.27 -45.63 14.53  1.08      a
 798   3.35  -3.77 17.68  0.88  0.02
 799   3.36  -0.44 17.81  0.53 -0.44
 800   3.39  -1.39 18.02  1.01  0.07
 801   3.44   9.20 17.86  0.95 -0.20
 802   3.51 -29.85 16.29  0.43      a
 803   3.52 -10.39 16.57 -0.03 -0.33
 804   3.55  -2.05 17.12  1.02  0.15
 805   3.55 -28.43 16.23  0.45      a
 806   3.57   4.13 17.20  1.02 -0.21
 807   3.58  -3.99 15.83  0.96  0.38
 808   3.58  -9.87 18.06  0.89      b
 809   3.59  -1.59 17.89  1.07 -0.35
 810   3.70  -1.47 17.22  1.00  0.05
 811   3.70  -3.00 18.06  0.97 -0.25
 812   3.75 -10.91 15.54  0.99  0.91
 813   3.85  -8.97 18.10  0.92  0.28
 814   3.87 -51.32 15.74  1.14      a
 815   3.90  -7.89 17.73  0.89  0.49
 816   3.91  -4.40 17.83  0.98 -0.31
 817   3.92  -2.11 15.07  0.48  0.54
 818   3.97  -6.03 14.84  1.03  1.44
 819   3.99  -6.32 17.41  1.14  0.25
 820   4.10   6.77 15.15  0.99  0.42
 821   4.15  -3.42 16.56  1.01  0.15
 822   4.19   1.29 17.61  1.26 -0.07
 823   4.20  -0.41 16.03  0.83 -0.04
 824   4.23  -3.29 16.15  0.35 -0.02
 825   4.32 -18.84 15.83  1.01  0.77
 826   4.35   5.23 13.57  1.28  1.54
 827   4.35 -11.62 16.08  0.06  0.39
 828   4.37  -0.09 13.39  1.26  1.69
 829   4.45  -3.31 16.81  0.93  0.25
 830   4.55  -7.02 17.31  0.37 -1.04
 831   4.57  -0.85 17.94  0.73 -0.08
 832   4.63   6.76 17.61  1.20  0.12
 833   4.63  -4.30 16.11  0.24  0.00
 834   4.67  -6.43 13.90  1.14  1.43
 835   4.68  10.81 16.58  1.14  0.24
 836   4.70 -37.72 17.98  1.10      a
 837   4.75   4.89 16.63  1.04  0.12
 838   4.76   6.49 15.17  1.01  0.42
 839   4.83  15.13 15.19  1.20  0.77
 840   4.86  -5.41 17.47  0.97  0.07
 841   4.89   8.92 16.21  0.38 -0.15
 842   4.94 -15.41 15.86  0.94  1.06
 843   4.98   5.31 17.17  0.89 -0.04
 844   5.04  -5.75 14.99  1.10  0.96
 845   5.05  -8.58 17.99  1.05  0.06
 846   5.06 -21.41 15.68  1.03  1.00
 847   5.13   0.34 17.80  1.16  0.14
 848   5.13 -17.84 17.79  0.99  0.26
 849   5.15  -2.42 17.71  0.91  0.24
 850   5.17  -6.12 17.70  0.69  0.04
 851   5.18  14.22 17.73  1.11 -0.02
 852   5.26 -10.66 17.17  0.94  0.38
 853   5.32  -6.75 17.18  1.11  0.36
 854   5.33  -5.02 17.57  0.91  0.13
 855   5.33 -22.58 15.81  1.07      a
 856   5.34   4.11 17.94  1.14 -0.18
 857   5.37  -0.01 17.81  1.01 -0.09
 858   5.37  -3.07 17.95  0.93 -0.14
 859   5.38  -4.61 17.44  0.90  0.13
 860   5.38 -11.80 17.00  0.97  0.64
 861   5.38 -13.29 18.01  0.79  0.13
 862   5.41  14.64 16.28  0.41 -0.16
 863   5.43  -8.55 17.76  1.01  0.17
 864   5.46  -4.06 16.88  1.00  0.23
 865   5.53   9.73 16.88  1.13  0.14
 866   5.58  10.94 17.80  0.29 -0.38
 867   5.58  13.75 16.39  0.35 -0.24
 868   5.59  -6.01 15.54  1.15  0.26
 869   5.65  -8.79 17.80  0.99 -0.06
 870   5.66  -6.38 16.27  1.15  0.37
 871   5.68  -0.66 13.91  1.17  1.49
 872   5.70   3.98 16.53  1.02  0.23
 873   5.73  14.00 16.51  0.40 -0.44
 874   5.75  -1.93 15.94  1.05  0.39
 875   5.76  -5.85 13.79  0.96  1.59
 876   5.76 -34.52 16.43  0.65      a
 877   5.76  16.33 17.74  1.10  0.14
 878   5.80 -20.51 17.72  0.17  0.15
 879   5.81  11.16 17.01  1.11  0.07
 880   5.95   2.79 15.57  1.04  0.49
 881   5.99  -6.05 17.43  1.62 -0.36
 882   5.99 -15.59 17.83  0.93  0.07
 883   6.01   1.46 16.40  1.05  0.18
 884   6.06  10.29 16.29  0.39 -0.15
 885   6.10  -4.00 17.74  0.86  0.04
 886   6.11  -4.70 16.43  1.06  0.28
 887   6.12   4.48 16.92  1.13 -0.07
 888   6.12 -46.72 16.26  0.41      a
 889   6.17 -10.55 17.76  0.95  0.26
 890   6.19 -15.85 17.46  0.95  0.34
 891   6.20  -2.46 17.73  0.17 -0.23
 892   6.22   2.65 16.87  1.02  0.18
 893   6.22   4.58 17.51  0.84  0.08
 894   6.29  -6.69 18.02  1.09 -0.25
 895   6.30   2.32 17.76  0.99  0.12
 896   6.30   7.49 16.23  0.31 -0.17
 897   6.35   5.38 17.64  1.00  0.02
 898   6.39  -0.20 16.79  1.08  0.08
 899   6.43  -8.49 14.77  1.01  0.92
 900   6.47 -16.35 15.46  1.00  0.75
 901   6.48 -41.30 16.46  0.86      a
 902   6.48  19.66 16.46  0.02 -0.54
 903   6.51   2.71 17.27  0.86 -0.01
 904   6.52  -9.83 16.68  0.98  0.61
 905   6.54   2.91 17.36  0.96  0.20
 906   6.54  -3.92 16.98  0.93  0.06
 907   6.56 -18.38 18.01  0.96  0.31
 908   6.60 -26.04 17.40  1.04      a
 909   6.60 -44.70 15.76  1.13      a
 910   6.62  15.32 14.55  1.23  1.03
 911   6.65   0.62 16.00  0.64 -0.03
 912   6.65  -2.65 15.97  0.67  0.03
 913   6.67 -15.96 17.87  0.92  0.35
 914   6.76   3.12 18.00 -0.19 -1.70
 915   6.79   6.81 17.72  1.14 -0.34
 916   6.80 -23.73 17.97  1.02      a
 917   6.82  19.33 18.02  0.72 -0.29
 918   6.85 -34.43 13.65  1.34      a
 919   6.86 -19.65 17.35  1.02  0.41
 920   6.87 -11.64 16.74 -0.05 -0.35
 921   6.97 -34.98 17.00  1.42      a
 922   7.02  -1.32 17.83  0.57 -0.14
 923   7.08  -1.18 17.33  0.90  0.18
 924   7.12  -6.46 13.25  1.21  2.10
 925   7.17 -12.19 16.83  1.03  0.75
 926   7.19   2.83 17.33  1.01 -0.09
 927   7.23   5.52 16.24  0.25 -0.19
 928   7.27 -49.07 15.75  1.12      a
 929   7.28   2.90 17.15  0.86  0.15
 930   7.31  -7.30 18.04  0.62  0.21
 931   7.35  19.37 17.99  0.84 -0.35
 932   7.37  -3.55 17.03  0.95 -0.01
 933   7.38   0.87 14.91  1.09  0.71
 934   7.40   7.55 18.01  1.00 -0.16
 935   7.41  -9.69 17.42  1.01  0.27
 936   7.43 -29.45 17.76  1.12      a
 937   7.44  -0.63 17.75  1.08 -0.08
 938   7.48 -10.12 17.06  0.96  0.44
 939   7.48 -18.39 17.69  1.01  0.56
 940   7.55  -8.31 17.79  0.96  0.22
 941   7.60   1.94 14.64  1.08  0.71
 942   7.62 -13.90 16.79  0.95  0.70
 943   7.70 -14.89 15.90  1.01  1.01
 944   7.82   6.81 16.74  1.06  0.12
 945   7.82  -8.86 15.67  1.03  0.72
 946   7.83  -6.19 17.81  0.86  0.31
 947   7.85  18.88 17.31  0.77  0.23
 948   7.86   7.50 17.92  1.08 -0.10
 949   7.86 -32.09 15.71  1.20      a
 950   7.92   3.99 17.55  1.04 -0.06
 951   7.93  -7.04 14.23  1.17  1.22
 952   7.95  14.50 13.46  1.31  1.79
 953   7.96 -34.45 17.39  1.10      a
 954   7.96 -46.56 17.77  0.08      a
 955   7.99  -0.85 17.17  0.98  0.16
 956   7.99  -3.38 15.66  1.02  0.59
 957   8.02  16.87 15.91  0.70  0.12
 958   8.04 -16.20 15.35  1.01  0.96
 959   8.06  -6.41 17.49  1.40  0.05
 960   8.09   2.79 16.86  1.01  0.16
 961   8.11  -8.82 18.09  0.97  0.10
 962   8.21  11.88 17.06 -0.01 -1.52
 963   8.22  -2.51 17.07  0.97  0.15
 964   8.24 -34.98 18.07  1.22      a
 965   8.29  -0.77 15.82  1.12  0.38
 966   8.31 -19.89 17.23  1.01  0.60
 967   8.37 -52.29 14.59  1.20      a
 968   8.41   0.27 17.43  1.09  0.17
 969   8.42   3.99 17.14  0.95  0.04
 970   8.43  -0.07 16.57  1.01  0.13
 971   8.45   1.08 17.18  0.89  0.05
 972   8.47   5.04 17.93  0.97  0.08
 973   8.48  16.89 17.84  1.18      b
 974   8.53 -23.62 17.86  1.07      a
 975   8.67  -3.95 17.51  0.97  0.11
 976   8.72  -5.17 15.25  1.04  0.79
 977   8.77  -4.45 16.21  0.25  0.01
 978   8.80  -2.88 17.98  0.82 -0.07
 979   8.81  15.79 17.79  1.05 -0.03
 980   8.86   3.80 15.60  1.03  0.54
 981   8.87  -7.41 16.09  0.46  0.13
 982   9.05   7.13 17.78  0.98 -0.15
 983   9.13  -0.75 16.73  0.95  0.21
 984   9.24   3.90 17.34  1.11 -0.03
 985   9.26  -2.28 17.76  0.31 -0.17
 986   9.31   0.43 16.26  0.65 -0.26
 987   9.31 -33.87 17.35  1.18      a
 988   9.32   3.18 17.61  0.95 -0.04
 989   9.32   8.62 17.45  1.05  0.03
 990   9.38  -1.62 15.55  1.09  0.52
 991   9.39 -25.47 16.35  0.72      a
 992   9.62  -0.54 16.26  1.07  0.29
 993   9.66  -3.83 17.12 -0.02 -1.10
 994   9.73  -2.82 16.85  1.01  0.16
 995   9.77  -5.93 17.63  0.97  0.38
 996   9.86 -12.74 16.61  1.00  0.73
 997   9.90 -17.33 16.71  0.99  0.57
 998   9.92  -0.82 15.53  1.11  0.58
 999   9.97  -1.75 18.04  0.84  0.08
1000  10.01  13.35 17.31  1.12  0.02
1001  10.05  -5.28 14.62  1.14  1.02
1002  10.07  -6.21 13.62  1.26  1.76
1003  10.08   9.66 15.90  0.87  0.08
1004  10.18 -25.30 17.07  1.08      a
1005  10.19  12.10 17.95  1.08 -0.07
1006  10.19 -51.04 17.79  1.05      a
1007  10.22 -11.13 15.67  1.04  1.10
1008  10.27 -14.42 17.78  0.87  0.16
1009  10.29  -3.53 17.87  0.13 -0.20
1010  10.31  16.03 13.52  1.21  1.73
1011  10.33   7.44 17.94  1.02 -0.04
1012  10.34  -7.80 17.34  1.02  0.26
1013  10.40  -6.89 16.42  1.10  0.50
1014  10.51   1.92 17.95  0.94 -0.15
1015  10.60   1.28 16.12  0.36 -0.07
1016  10.66  -9.00 13.89  1.24  2.01
1017  10.70  -2.47 18.09  1.03 -0.05
1018  10.72   6.07 14.93  1.14  0.81
1019  10.72   8.03 16.65  1.12  0.17
1020  10.72  13.79 17.70  1.09  0.23
1021  10.85 -40.35 18.08  1.11      a
1022  10.92   1.96 17.94  0.92  0.07
1023  10.97   1.73 17.16  1.04  0.07
1024  10.98  -5.81 14.69  1.14  1.08
1025  10.98 -12.81 14.05  1.13  1.89
1026  10.99  -3.23 16.92  1.01  0.28
1027  11.02   2.72 17.54  0.87  0.19
1028  11.06  -7.27 17.27  0.99  0.47
1029  11.11   7.03 17.67  1.00  0.17
1030  11.17  -0.21 18.09  0.96 -0.07
1031  11.18 -30.02 17.90  1.14      a
1032  11.36   2.58 15.72  1.06  0.46
1033  11.36  -8.46 17.48  1.09  0.34
1034  11.39   3.47 17.85  0.91 -0.12
1035  11.51   6.92 16.73  1.10  0.18
1036  11.51   8.41 16.38  1.13  0.37
1037  11.59  -4.73 17.75  1.03      b
1038  11.59  -8.57 16.05  0.85  0.21
1039  11.60  -4.82 17.38 -0.11 -1.08
1040  11.63  -2.05 17.45  0.97  0.32
1041  11.65 -18.59 17.15  1.04  0.71
1042  11.65 -27.63 16.41  0.33      a
1043  11.66  -3.65 17.87  0.20 -0.19
1044  11.66 -23.85 16.31  1.13      a
1045  11.77  -9.88 13.35  1.15  2.27
1046  11.78  12.88 14.68  1.23  1.04
1047  11.79  -1.81 15.41  1.06  0.75
1048  11.81  -3.15 18.03  0.95  0.19
1049  11.92 -46.96 15.42  1.15      a
1050  11.93 -52.05 16.13  1.09      a
1051  11.99  -0.84 17.69  1.01  0.12
1052  12.04   6.60 18.04  1.04  0.17
1053  12.05  -4.03 17.20  1.00  0.42
1054  12.06   2.80 15.74  1.10  0.49
1055  12.15  10.78 17.68  0.23 -1.24
1056  12.15 -36.42 17.23  1.09      a
1057  12.33   4.28 13.11  0.86  0.60
1058  12.35   5.48 16.81  1.05  0.01
1059  12.35   5.17 17.29  1.08 -0.26
1060  12.35  12.64 14.75  1.21  0.84
1061  12.44 -16.37 17.18  1.08  0.44
1062  12.62  -0.07 17.29  0.95  0.20
1063  12.71  -7.61 17.54  1.05  0.51
1064  12.75  -5.16 17.73  0.99  0.29
1065  12.79 -55.57 17.33  1.20      a
1066  12.83   7.00 17.48  1.02  0.71
1067  12.84 -42.16 17.18  1.10      a
1068  13.11 -28.97 16.76  1.15      a
1069  13.20   4.62 17.44  0.95 -0.29
1070  13.28   6.17 15.92  1.07  0.54
1071  13.28   5.57 17.94  0.91 -0.06
1072  13.29 -10.81 16.26  0.82  0.45
1073  13.36   1.55 16.22  0.26  0.07
1074  13.44  -8.23 15.30  1.06  0.95
1075  13.46 -23.82 17.76  1.05      a
1076  13.57 -26.88 16.76  1.14      a
1077  13.58 -43.76 15.49  1.18      a
1078  13.62 -15.20 16.10  0.37  0.35
1079  13.66  -7.96 18.04  0.47  0.75
1080  13.67 -15.00 17.20  1.01  0.59
1081  13.70 -26.15 16.94  1.10      a
1082  13.70 -27.45 17.79  1.06      a
1083  13.73 -18.71 17.88  1.16 -0.15
1084  13.78 -39.00 15.98  0.61      a
1085  13.83 -49.46 15.26  1.17      a
1086  13.93 -35.98 16.60  1.14      a
1087  14.00  -1.80 16.21  0.34  0.21
1088  14.05   2.33 16.93  1.07  0.30
1089  14.05 -34.19 16.29  0.57      a
1090  14.15 -11.03 17.58  0.89      b
1091  14.15 -51.42 13.21  1.56      a
1092  14.17  -1.75 15.98  0.42  0.41
1093  14.19 -26.58 17.69  0.11      a
1094  14.21   9.58 17.32  0.08      a
1095  14.34 -49.68 17.93  1.07      a
1096  14.35 -16.44 17.52  1.08      b
1097  14.49   0.32 16.31  0.75 -0.42
1098  14.49  -6.48 17.53  0.86  0.16
1099  14.57  -3.45 15.40  0.98  0.63
1100  14.57 -12.07 16.77  1.01  0.57
1101  14.59   6.29 17.14  1.03  0.23
1102  14.66 -14.79 15.06  1.13  1.14
1103  14.76 -18.99 17.16  1.13  0.52
1104  14.80   5.49 17.77  1.03  0.10
1105  14.84   3.27 18.04  1.03  0.23
1106  14.91 -10.54 17.68  1.01  0.43
1107  15.02 -16.50 16.92  0.14 -0.76
1108  15.04 -23.88 16.60  1.13      a
1109  15.08   5.84 15.62  0.42  0.95
1110  15.08 -10.24 15.21  1.03  1.10
1111  15.08 -30.24 15.47  1.15      a
1112  15.10  -3.04 16.59  1.03  0.57
1113  15.11   0.18 16.14  0.37  0.38
1114  15.29  -6.37 15.79  0.50  0.65
1115  15.32  -2.14 16.06  0.52  0.25
1116  15.35 -49.91 16.49  0.83      a
1117  15.38   6.30 17.29  1.08  0.30
1118  15.39   0.15 13.53  1.28  2.07
1119  15.42 -18.96 15.50  1.01  0.55
1120  15.53  -0.64 15.86  1.08  0.82
1121  15.58 -11.10 18.01  0.98  0.35
1122  15.65 -21.00 15.34  1.19  0.95
1123  15.66 -12.49 17.85  0.19 -0.00
1124  15.76   8.08 17.00  1.27      a
1125  15.79 -29.60 17.69  1.11      a
1126  15.93   9.41 17.24  0.20      a
1127  16.03 -43.06 17.36  1.06      a
1128  16.08 -14.63 18.04  1.06  0.46
1129  16.09 -11.20 17.06  0.95  0.48
1130  16.11   9.65 18.02  1.02      a
1131  16.12 -15.58 16.23  1.10  0.77
1132  16.13   8.44 14.47  1.26      a
1133  16.31  -1.81 17.66  1.14  0.04
1134  16.46  -9.67 16.70  0.97      b
1135  16.49  -4.72 17.65  1.00      b
1136  16.54 -28.53 15.64  1.21      a
1137  16.65 -20.10 17.89  1.06  0.34
1138  16.66   4.93 16.31  0.24  0.14
1139  16.76   2.68 15.59  1.11  0.91
1140  16.81 -19.16 15.18  0.99  0.59
1141  16.92   4.62 17.62  0.92  0.76
1142  16.93  11.55 17.60  1.11      a
1143  16.97  -2.60 17.91  1.05  0.52
1144  16.97 -14.39 16.39  0.80 -0.15
1145  17.07  -7.45 15.91  0.88  0.88
1146  17.22   2.63 17.89  0.99  0.38
1147  17.29 -39.68 16.13  0.65      a
1148  17.38 -11.45 16.51  1.08  0.58
1149  17.40  -3.70 16.92  1.01  0.67
1150  17.60  -9.93 18.01  0.92  0.06
1151  17.69 -13.20 16.14  0.78  0.37
1152  17.70 -26.06 17.64  1.11      a
1153  17.75  -1.67 17.96  0.93  0.40
1154  17.79  -6.59 16.29  0.14  0.15
1155  17.91 -12.62 16.52  1.07  0.66
1156  18.07 -37.48 16.50  1.10      a
1157  18.08 -14.89 15.50  1.21  0.92
1158  18.12   3.92 17.78 -0.01      a
1159  18.24 -26.36 16.55  0.23      a
1160  18.25  -3.13 17.05  0.84  0.59
1161  18.33   4.02 17.85  1.06      a
1162  18.37 -18.34 16.79  0.26 -0.41
1163  18.43 -10.17 16.45  0.90  0.66
1164  18.46  -0.98 14.43  1.07  1.78
1165  18.47 -10.72 16.56  0.09 -0.08
1166  18.48 -14.23 17.56  1.08  0.55
1167  18.67  -4.64 14.12  1.05  1.68
1168  19.03 -29.94 15.58  0.19      a
